pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy
🐦-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb0db460d221e4d75b4fafb41adaa179ee79bf0ed"" target=""_blank"">🔗🦄 0xb0db...f0ed</a>",242685.51358701437,1381.,2.858943448488297e-07,18.867050047359,1713.,1.4520485574016387e-08,2426.8551358701434,1261.,1.82932996774923e-06,12862.928384556088,62.43309654737995
SVS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x06474ae21b7eaec0916900a6a839aa2e0719d2fc"" target=""_blank"">🔗🦄 0x0647...d2fc</a>",242631.8796626515,1382.,2.8583116169693594e-07,311.125662196422,1273.,2.394489694090691e-07,2426.318796626515,1262.,1.8289256826162825e-06,779.8517099160772,3.7851844962681938
WETH-CIG 1%,"<a href=""https://info.uniswap.org/#/pools/0x0ac725fac7ead9e58154ca33f8ed1a1eb371bde9"" target=""_blank"">🔗🦄 0x0ac7...bde9</a>",241617.56231632928,1383.,2.8463625068263835e-07,1111.49527456972,1034.,8.554305553578681e-07,2416.1756231632926,1263.,1.8212798981975522e-06,217.3806473535066,1.055105535691887
FTM-DAI 1%,"<a href=""https://info.uniswap.org/#/pools/0xc21831336e4940c5a6e640fb40f0e86735dca02c"" target=""_blank"">🔗🦄 0xc218...a02c</a>",240779.2816083936,1384.,2.836487186694893e-07,11908.3900708632,603.,9.164951902904064e-06,2407.792816083936,1264.,1.81496105370722e-06,20.219297501642917,0.09813887750132533
WBTC-BULL 1%,"<a href=""https://info.uniswap.org/#/pools/0xf74f45d2cd870c1634f4c6066b7c05a729c5dce4"" target=""_blank"">🔗🦄 0xf74f...dce4</a>",240014.1606849542,1385.,2.8274737214120384e-07,91.2190678329,1478.,7.020414718877876e-08,2400.141606849542,1265.,1.8091936775935327e-06,2631.1840976562603,12.771039835698605
WETH-VISION 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0710bb2d0110463af338e60755435762c73e514c"" target=""_blank"">🔗🦄 0x0710...514c</a>",239262.11108881002,1386.,2.81861424218703e-07,185.650831484904,1352.,1.42880853849118e-07,717.7863332664301,1441.,5.41057449403266e-07,386.6324365613176,1.876606906181927
DOV-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x58e6ec50aff3f3abb683d6bddd6d0d64cb816d0b"" target=""_blank"">🔗🦄 0x58e6...6d0b</a>",236722.7338616634,1387.,2.788699247346647e-07,848.693306932094,1091.,6.531725356713495e-07,2367.227338616634,1269.,1.7843833556443378e-06,278.9261231685478,1.3538302520813823
WETH-VGT 1%,"<a href=""https://info.uniswap.org/#/pools/0x7f54b107fb1552292d8f2eb0c95c9ae14af1a181"" target=""_blank"">🔗🦄 0x7f54...a181</a>",236575.23734932192,1388.,2.7869616727324853e-07,1824.17258039829,941.,1.4039222650971543e-06,2365.7523734932192,1270.,1.7832715472542255e-06,129.68906554755256,0.629474852724158
MAI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8d274f951c4330982146e718a1cee58802b1c372"" target=""_blank"">🔗🦄 0x8d27...c372</a>",236003.15819547384,1389.,2.780222325481236e-07,18968.1250155413,525.,1.4598275033083979e-05,708.0094745864216,1444.,5.336877880215716e-07,3.7326276266437652,0.01811714207081083
WETH-EGG 1%,"<a href=""https://info.uniswap.org/#/pools/0xf4d6988c5229add0d681a4b47b407bc03ae52a39"" target=""_blank"">🔗🦄 0xf4d6...2a39</a>",233869.50873754665,1390.,2.7550869844839484e-07,862.745322071165,1087.,6.63987267311991e-07,2338.6950873754668,1274.,1.7628761377344797e-06,271.0759511000345,1.315727688185008
USDC-NEXO 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8f4dcad808715273c9402bdb86bfc62d063944dc"" target=""_blank"">🔗🦄 0x8f4d...44dc</a>",232936.9549242665,1391.,2.744101085179809e-07,11.381539778202,1781.,8.759476640207968e-09,698.8108647727995,1445.,5.267540026690902e-07,6139.862254061323,29.801193121441262
MAGIC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x827babb09302f4fb029bafc20a46ad511b118c67"" target=""_blank"">🔗🦄 0x827b...8c67</a>",232671.03107817928,1392.,2.7409683838235117e-07,233.917005104325,1314.,1.8002753422546422e-07,2326.710310781793,1275.,1.7538421782469365e-06,994.673435453784,4.827869733253074
USDC-TOL 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb716ae38fe7c5eacf1103d11c406e0493935c786"" target=""_blank"">🔗🦄 0xb716...c786</a>",232458.49921278466,1393.,2.7384646637819484e-07,3422.64376687462,820.,2.634139906193591e-06,697.375497638354,1446.,5.256720426975396e-07,20.375345643264563,0.09889629201850486
JUP-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x91418a838e72638d88abcb1eb89e3d8a061466a3"" target=""_blank"">🔗🦄 0x9141...66a3</a>",232408.3774239496,1394.,2.737874206783924e-07,613.976490451295,1152.,4.7252944949023384e-07,2324.083774239496,1276.,1.7518623311859419e-06,378.52976626698035,1.837278785737338
SMB SWAP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x6169eac0097c81bbc80994e711f0152aa6b6d84b"" target=""_blank"">🔗🦄 0x6169...d84b</a>",229072.1213627143,1395.,2.6985716243274393e-07,132.910360302524,1416.,1.0229065829399597e-07,687.2163640881429,1449.,5.18014227785112e-07,517.0525175945163,2.509629905877639
WETH-GR 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb1bc1b180a5f5dad562289d245f6e74a2b421f83"" target=""_blank"">🔗🦄 0xb1bc...1f83</a>",228313.8447728145,1396.,2.689638788342325e-07,347.980686093944,1256.,2.678133846987242e-07,684.9415343184436,1450.,5.162994924439986e-07,196.83320416625955,0.9553739297963396
CHOMP-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x15e0e0e40bbb4bcc12fbc196b015928b75d91103"" target=""_blank"">🔗🦄 0x15e0...1103</a>",226523.03361696997,1397.,2.6685422352526583e-07,195.284249551465,1347.,1.5029493860072696e-07,2265.2303361697,1278.,1.707499420365742e-06,1159.9657122233625,5.630152725552225
ORN-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x29ee0ff115b8574b98eb6b5bd697059a15295c17"" target=""_blank"">🔗🦄 0x29ee...5c17</a>",224032.87198814633,1398.,2.6392070220824263e-07,44.6225766180888,1578.,3.434249013131217e-08,672.098615964439,1452.,5.066186775197434e-07,1506.185135199002,7.3106060418568575
Silo-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xabd293aed56b2be3548a8af74e4a32cb0fcabdf8"" target=""_blank"">🔗🦄 0xabd2...bdf8</a>",221916.59267117386,1399.,2.614276309082697e-07,10.334916691264,1787.,7.953973109069403e-09,665.7497780135216,1456.,5.018330109373692e-07,6441.752729136879,31.266485985837246
XEN-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7995430a85156b2d40d5bb701608788cf84019e3"" target=""_blank"">🔗🦄 0x7995...19e3</a>",221908.13766337914,1400.,2.614176705324795e-07,26.2903720088279,1667.,2.0233633055059752e-08,665.7244129901375,1457.,5.018138911321846e-07,2532.1985279120336,12.290591259147504
X8X-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x47643fb482db2bf3f617e886c1ed7eaa1fdba4ef"" target=""_blank"">🔗🦄 0x4764...a4ef</a>",221057.6967907367,1401.,2.604158133036606e-07,10556.7900834945,627.,8.124731621028299e-06,663.1730903722101,1459.,4.99890739291192e-07,6.281957726990126,0.03049088524403452
JOKE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6895cd0cdff8ebed17f4857c8a671bbc684588d5"" target=""_blank"">🔗🦄 0x6895...88d5</a>",220954.96474118723,1402.,2.602947903733389e-07,30068.9142320201,453.,2.314168003139956e-05,2209.5496474118722,1282.,1.6655280842673926e-06,7.348285443107034,0.03566654503635728
RAI-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x209b4654b88437f79165bb33d1d1f67bd1759784"" target=""_blank"">🔗🦄 0x209b...9784</a>",217698.711591065,1403.,2.564587791205191e-07,84.187555984334,1495.,6.47925451574946e-08,653.0961347731949,1461.,4.922948689862479e-07,775.7632670732548,3.765340325555027
KCAL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf7153c699f1eaffa336d78b79d3ec982987b1290"" target=""_blank"">🔗🦄 0xf715...1290</a>",217697.66008085175,1404.,2.5645754039465095e-07,163.60967786019,1373.,1.2591751021887522e-07,653.0929802425553,1462.,4.922924911445104e-07,399.1774745749731,1.9374970507960794
SAR-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xfa97d2c20571474ae1ef6783789ef7cf42d6cb22"" target=""_blank"">🔗🦄 0xfa97...cb22</a>",217547.6965701548,1405.,2.5628087669928554e-07,67.4530064395873,1525.,5.1913277617407115e-08,652.6430897104644,1463.,4.919533698593556e-07,967.5522621737978,4.69623105975314
WETH-CRETH2 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x5eb5f206e586596d2188c38ab20ed2041a52e496"" target=""_blank"">🔗🦄 0x5eb5...e496</a>",217373.18341303035,1406.,2.560752924269235e-07,21.0125878485353,1705.,1.617173739198929e-08,108.68659170651517,1631.,8.192645550306625e-08,517.2451508113088,2.5105648942304217
DTH-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x86891e9e1186dad61a8fc600c6055c8412ad5dea"" target=""_blank"">🔗🦄 0x8689...5dea</a>",214414.67366352645,1407.,2.525900361622968e-07,16077.0386586877,552.,1.2373233087864534e-05,643.2440209905794,1464.,4.848684813449635e-07,4.00101060056221,0.019419798792622428
BLOCKIFY-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xcbf08332bde3acefe4ce77d74213c72b3885c1f0"" target=""_blank"">🔗🦄 0xcbf0...c1f0</a>",213845.1238795607,1408.,2.5191908114755795e-07,69437.0224101719,325.,5.344021877711027e-05,2138.451238795607,1284.,1.611935083342605e-06,3.0796989337525846,0.01494800679281507
USDC-USDT 1%,"<a href=""https://info.uniswap.org/#/pools/0xbb256c2f1b677e27118b0345fd2b3894d2e6d487"" target=""_blank"">🔗🦄 0xbb25...d487</a>",213766.97894870111,1409.,2.5182702293822705e-07,975352.516764963,57.,0.0007506521747552524,2137.6697894870113,1285.,1.611346037619454e-06,0.21916894176653254,0.0010637854221380901
₡ABIN-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x596bef23db467d0fd7cb996a77b381f9fa113f86"" target=""_blank"">🔗🦄 0x596b...3f86</a>",213462.60698785319,1410.,2.5146845921083024e-07,427.774061028545,1219.,3.2922407406095126e-07,640.3878209635595,1465.,4.827155171131532e-07,149.70234974598588,0.726613798634107
CELL-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x9081b403b02282acf28b59a950de98d091de940d"" target=""_blank"">🔗🦄 0x9081...940d</a>",211504.3916635493,1411.,2.4916159433480184e-07,1724.91804242712,955.,1.3275338480871628e-06,2115.043916635493,1287.,1.5942909663702482e-06,122.61706728161006,0.5951493292258999
WETH-XRPC 1%,"<a href=""https://info.uniswap.org/#/pools/0xc2fe79c010401784d2896f60350bc6150487b43f"" target=""_blank"">🔗🦄 0xc2fe...b43f</a>",207430.02157156623,1412.,2.4436180488341574e-07,400.590859421588,1228.,3.0830330023575805e-07,2074.300215715662,1288.,1.5635789259241528e-06,517.8101713830262,2.513307347803252
WBTC-renBTC 1%,"<a href=""https://info.uniswap.org/#/pools/0x953c6315f434939bca765aad4b6cc76ffa1f0002"" target=""_blank"">🔗🦄 0x953c...0002</a>",204828.1545975805,1413.,2.4129668969414533e-07,112857.882861714,258.,8.68578424233809e-05,2048.281545975805,1289.,1.5439664111215232e-06,1.8149211149792583,0.008809125092651984
GENI-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x56c389cf6e6e86647eec15eb7cc63f9f1d9120ef"" target=""_blank"">🔗🦄 0x56c3...20ef</a>",204226.5243417393,1414.,2.405879424545896e-07,81.8787589952027,1499.,6.301564557383626e-08,2042.2652434173929,1290.,1.5394314051368322e-06,2494.255248222619,12.106425074484786
ART-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xc287afcf1b54c9ec347d37df1707609be4594cca"" target=""_blank"">🔗🦄 0xc287...4cca</a>",203691.15273849948,1415.,2.3995725085913087e-07,227.345940908261,1319.,1.7497030256363168e-07,2036.9115273849948,1292.,1.5353958477472997e-06,895.9524499304488,4.348705375327311
VETH2-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x198beef56780354a0b054f6cc7a024573fd1f8c0"" target=""_blank"">🔗🦄 0x198b...f8c0</a>",203266.81857641236,1416.,2.3945736631524616e-07,1788.33421174095,949.,1.3763402894422992e-06,2032.6681857641236,1293.,1.5321972752920575e-06,113.66265726054156,0.5516870997353414
WETH-MOD 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x87ade669de2a7cfc193112b7d885f5203a27635a"" target=""_blank"">🔗🦄 0x87ad...635a</a>",203057.15639136595,1417.,2.3921037492236304e-07,34.7076465647827,1629.,2.671174772881531e-08,609.1714691740979,1472.,4.591850611876125e-07,1755.1506064724497,8.519015576628247
GM-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7d84c03f089cdb8f47311ae3897d00020825dcd9"" target=""_blank"">🔗🦄 0x7d84...dcd9</a>",198835.46603174738,1418.,2.342370356336748e-07,21.1666472610897,1704.,1.6290304813601166e-08,596.506398095242,1473.,4.4963830508924407e-07,2818.1430471125677,13.67848686430967
PLSD-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xbe010864d80d898c0dcfbeb20025f11cc709a5d0"" target=""_blank"">🔗🦄 0xbe01...a5d0</a>",197770.62126949796,1419.,2.329826010727926e-07,161.52942134121,1375.,1.2431650027305536e-07,1977.7062126949797,1294.,1.4907676971784214e-06,1224.3628413162771,5.942718578197356
CFI-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x75b533cbacf092d5e0b8420ad022c52524e6fe2a"" target=""_blank"">🔗🦄 0x75b5...fe2a</a>",197715.380206488,1420.,2.3291752463998637e-07,22.825824406581,1687.,1.7567243060193486e-08,1977.15380206488,1295.,1.49035129765576e-06,8661.91628765373,42.042545811085255
LEO-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x758a5f59b3ebe8a5cb9e6a09b5b876d2414042cd"" target=""_blank"">🔗🦄 0x758a...42cd</a>",197481.31921698313,1421.,2.3264179036866503e-07,155.052357022584,1383.,1.1933161292900816e-07,1974.8131921698314,1296.,1.4885869781623809e-06,1273.642806914694,6.181909900583288
MUSKETS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x272a46a8d4b572a267b7c90ea64874c6655b1de4"" target=""_blank"">🔗🦄 0x272a...1de4</a>",196761.2687972942,1422.,2.3179353890135493e-07,89.1867849684968,1481.,6.864005879441857e-08,1967.612687972942,1297.,1.4831593372968082e-06,2206.170666055466,10.708142195614961
NMR-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xdaac0dbe81bf5d9e7667c10f010e9e41a0fc3bb0"" target=""_blank"">🔗🦄 0xdaac...3bb0</a>",194556.76941193762,1423.,2.2919654043127446e-07,817.943549379638,1107.,6.295068640467894e-07,1945.5676941193763,1301.,1.4665421246337555e-06,237.86087629090963,1.1545109022098672
dsETH-WETH 0.01%,"<a href=""https://info.uniswap.org/#/pools/0xda7adc2c1da0b97cc07996e9f188376f6e6e23a8"" target=""_blank"">🔗🦄 0xda7a...23a8</a>",193421.6949227227,1424.,2.2785937212381234e-07,58790.6152319995,350.,4.524651592172423e-05,19.34216949227227,1729.,1.4579860895080579e-08,0.03290009709193246,0.00015968797125738495
WETH-ERC20 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x99c58992057347622bdeeb5aaada7837e2755f88"" target=""_blank"">🔗🦄 0x99c5...5f88</a>",192665.816431475,1425.,2.2696891359233062e-07,225.784362186993,1321.,1.7376847815345914e-07,577.997449294425,1479.,4.3568651447248325e-07,255.99534161525838,1.2425305809783151
NEWO-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x7beddb10455353cccd4b884cf6f603d9dc156abe"" target=""_blank"">🔗🦄 0x7bed...6abe</a>",192309.14176529465,1426.,2.2654873494835382e-07,96.4860752981105,1467.,7.425774887663412e-08,1923.0914176529466,1302.,1.4495998170787092e-06,1993.1284506196582,9.674094208459778
WETH-LKT 1%,"<a href=""https://info.uniswap.org/#/pools/0x262df08cb0e7d16e0e25c78c2794cc264bc43473"" target=""_blank"">🔗🦄 0x262d...3473</a>",190663.82579275093,1427.,2.24610479446049e-07,1989.54917104765,920.,1.531199629220126e-06,1906.6382579275094,1303.,1.4371976519453066e-06,95.83267836117457,0.4651453138541053
ABST-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb07e0d9913b2dcbfa56e0b0e29ec0c61b23b9547"" target=""_blank"">🔗🦄 0xb07e...9547</a>",190570.4957155462,1428.,2.2450053245793767e-07,189.979501559419,1349.,1.4621229099556632e-07,571.7114871466385,1480.,4.309482428042982e-07,300.93324935260296,1.4606467555013307
UCT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xdfce3bbcaa9b51407ac15a65ecd20a7a1f575eb2"" target=""_blank"">🔗🦄 0xdfce...5eb2</a>",190567.78386970318,1429.,2.2449733778274194e-07,141.86882350693,1402.,1.0918528333598248e-07,571.7033516091095,1481.,4.3094211034818835e-07,402.98025843654295,1.9559547118263056
PAYT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xadc6f46149f67035a1f6b97a00e9ef8c756c95b4"" target=""_blank"">🔗🦄 0xadc6...95b4</a>",190251.23349811378,1430.,2.2412442734503362e-07,10866.0160972662,624.,8.362718580346885e-06,570.7537004943414,1482.,4.302262764207838e-07,5.2526491345612705,0.025494906038761485
NFY-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x6394aeab6ac8993dc62f5e18e46762b75eb890d8"" target=""_blank"">🔗🦄 0x6394...90d8</a>",189876.87573601486,1431.,2.236834172264137e-07,23.4470667721866,1680.,1.804536448273175e-08,569.6306272080445,1484.,4.293797192496386e-07,2429.432358182015,11.791792695963238
ALEPH-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xbb917b59465264a10cc0cc6faea6fdf89ed95858"" target=""_blank"">🔗🦄 0xbb91...5858</a>",185874.1234993425,1432.,2.18967996798629e-07,8004.63690608212,674.,6.160539905721752e-06,557.6223704980275,1487.,4.2032806077387064e-07,6.966241905042967,0.03381221137421121
OOKI-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x222a15fc645c4a2a383946538edb5f669fd1a89c"" target=""_blank"">🔗🦄 0x222a...a89c</a>",184823.039187555,1433.,2.177297726613171e-07,739.703623419386,1119.,5.692917422674852e-07,1848.23039187555,1305.,1.3931706071737108e-06,249.860935293495,1.2127558694431606
RWS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf03744a09b37ee59c0d1a38b1f358f77cad53357"" target=""_blank"">🔗🦄 0xf037...3357</a>",181306.24712661654,1434.,2.135868349664758e-07,631.177544833711,1147.,4.857677491391345e-07,1813.0624712661654,1309.,1.3666615131106628e-06,287.2507880082825,1.394235872646584
JCOIN-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x0b0a072e1d0eabeb92f7c9814b001986911c1cd0"" target=""_blank"">🔗🦄 0x0b0a...1cd0</a>",180922.05920878952,1435.,2.131342444865475e-07,2370.31426207671,889.,1.8242445937216345e-06,1809.2205920878953,1310.,1.3637655575138895e-06,76.32830047197108,0.3704764584078384
ESOV-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3c4323f83d91b500b0f52cb19f7086813595f4c9"" target=""_blank"">🔗🦄 0x3c43...f4c9</a>",178650.48868348307,1436.,2.1045823322608325e-07,42.1140906373963,1588.,3.241190562531695e-08,1786.5048868348308,1312.,1.346642771837978e-06,4242.059747215478,20.58978467730917
STND-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x708e7ad179f18211f40ea8a56b39157b8a87fc85"" target=""_blank"">🔗🦄 0x708e...fc85</a>",178380.08572244033,1437.,2.1013968649352444e-07,31.184904393896,1646.,2.400056994824332e-08,535.140257167321,1490.,4.0338135347094385e-07,1716.0234016047425,8.329102946618764
HND-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb2568e314cf4341eae245f9c90fceee7abf12451"" target=""_blank"">🔗🦄 0xb256...2451</a>",178180.33465203183,1438.,2.0990437083515158e-07,149.217971282207,1392.,1.1484134477560122e-07,1781.8033465203184,1313.,1.3430988155198622e-06,1194.0943381079082,5.795803635763119
WETH-ALCX 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x689b322bf5056487eec7f9b2577cd43a37eb6302"" target=""_blank"">🔗🦄 0x689b...6302</a>",175816.27054121508,1439.,2.0711939801105156e-07,21.923483940848417,1699.,1.6872782522768067e-08,527.4488116236453,1491.,3.975836477816373e-07,2405.862193466836,11.677389635843019
WETH-VISR 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xca6ce1d5eb9f04300ba155e4bb45d62d9d034d4f"" target=""_blank"">🔗🦄 0xca6c...4d4f</a>",175632.94629030372,1440.,2.0690343387773953e-07,22.6717325433407,1691.,1.7448650663839117e-08,87.81647314515186,1654.,6.61948476495581e-08,387.33904864692806,1.8800366057995843
USDC-WARP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x1f7be883adade2d033351fa9b30ee5454d0f4700"" target=""_blank"">🔗🦄 0x1f7b...4700</a>",173900.46364901055,1441.,2.0486249215701792e-07,2689.2561342847,864.,2.0697090856650463e-06,521.7013909470317,1493.,3.932513212551835e-07,19.399468287753706,0.09415965325837902
SBIO-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd7d053fa5a8c63bf92d62d72e2c7b085e9ffea8b"" target=""_blank"">🔗🦄 0xd7d0...ea8b</a>",173397.39127076045,1442.,2.0426985048728847e-07,22541.7778630943,499.,1.7348634760183957e-05,520.1921738122813,1494.,3.921136941708007e-07,2.307680330147991,0.011200842027978946
WETH-BUNNY 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xdb13e873ca7ec0e42a631b227945a6b4ceb1ffa8"" target=""_blank"">🔗🦄 0xdb13...ffa8</a>",173392.01693454228,1443.,2.0426351927983661e-07,660.575078120858,1135.,5.08392720024153e-07,520.1760508036268,1495.,3.9210154086899625e-07,78.74593941439251,0.3822110091257083
DEPAY-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x3d656dad255ca189d497a7b0f2c4b06ffe5cb9b0"" target=""_blank"">🔗🦄 0x3d65...b9b0</a>",173117.46515824072,1444.,2.0394008505810392e-07,2365.47447705619,890.,1.8205197915720988e-06,519.3523954747222,1496.,3.9148068082918944e-07,21.955527337629583,0.10656605689142018
FTM-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xc04c717941d17aaf37f645e9e96ca0aa42fe244a"" target=""_blank"">🔗🦄 0xc04c...244a</a>",170874.11873242515,1445.,2.0129732304401462e-07,580.426906298756,1164.,4.4670897138272054e-07,1708.7411873242515,1318.,1.2880255664617109e-06,294.3938623073983,1.428906379550537
GEL-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x9f3af9f2d8db6898a37313bf92da0f80c491e990"" target=""_blank"">🔗🦄 0x9f3a...e990</a>",170355.6483245664,1446.,2.0068654180953795e-07,80098.2298738058,304.,6.164531224899415e-05,85.1778241622832,1657.,6.420587039772804e-08,0.1063417060482863,0.0005161532274950067
3Crv-USDT 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x52f01c2c685c7bc243e266d9eb0f9bfb184e0df1"" target=""_blank"">🔗🦄 0x52f0...0df1</a>",170352.85520293296,1447.,2.0068325138784086e-07,15.5756743658262,1739.,1.198737239615341e-08,511.05856560879886,1497.,3.85228906136545e-07,3281.132833195888,15.925711224953446
bDPI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x3eb284a7176fb2ecbe4f48af4a1a96bf6da076b8"" target=""_blank"">🔗🦄 0x3eb2...76b8</a>",169622.43961074235,1448.,1.9982278928563206e-07,96.8249270259828,1466.,7.451853641967606e-08,508.86731883222706,1498.,3.835771745041666e-07,525.5540432224374,2.5508939597897555
BLL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x015b79c21b7d58e25bac7977711db280f0efa7e4"" target=""_blank"">🔗🦄 0x015b...a7e4</a>",169477.99020695777,1449.,1.996526214538221e-07,26.4918354324225,1666.,2.0388683618272036e-08,508.4339706208733,1499.,3.8325052259248767e-07,1919.2100597100095,9.315314784496723
USDC-USDS 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xe749598cb821d45a0c2cad7332cfb3b86a5d7fa3"" target=""_blank"">🔗🦄 0xe749...7fa3</a>",167796.74917326646,1450.,1.9767204462928984e-07,173.663420134116,1363.,1.3365508547769826e-07,83.89837458663324,1658.,6.324143893399283e-08,48.31090768674288,0.23448778331996212
CTX-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x53899a61e1b5ecb961f1f8744f20856807e80d2a"" target=""_blank"">🔗🦄 0x5389...0d2a</a>",167759.9723783432,1451.,1.9762871992673622e-07,1038.24780709329,1053.,7.990577364935e-07,1677.599723783432,1320.,1.2645515602662955e-06,161.5798956975494,0.7842641214043289
CNC-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xba537c80777137cb1978c65705631f574dfe32eb"" target=""_blank"">🔗🦄 0xba53...32eb</a>",167368.58089487604,1452.,1.9716764332561832e-07,289.565019423922,1286.,2.2285543721623803e-07,1673.6858089487605,1321.,1.261601305184129e-06,577.9999988529316,2.805452122092022
PNK-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x84ea2e00fd6c4d08e88c5f59265b79de530bea0b"" target=""_blank"">🔗🦄 0x84ea...ea0b</a>",165964.75539126698,1453.,1.9551387435233146e-07,67.9050163769957,1522.,5.226115414070968e-08,497.89426617380093,1502.,3.753058385809567e-07,733.2216274120117,3.5588549734758548
ARA-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0bc1a6edafa658e6501d2107d8f31d490752b94b"" target=""_blank"">🔗🦄 0x0bc1...b94b</a>",165115.59294150028,1454.,1.9451352316260445e-07,169.162691177806,1369.,1.3019122813282388e-07,495.3467788245008,1503.,3.733855777126186e-07,292.822711305677,1.4212804471618632
FOAM-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x421fa903fddbeb003606dd49ed3d12d068774093"" target=""_blank"">🔗🦄 0x421f...4093</a>",161054.01310409297,1455.,1.897288012008198e-07,111.686246050119,1443.,8.595612565377213e-08,483.1620393122789,1505.,3.642008889318712e-07,432.60657099663,2.0997526384809837
LIF-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xa6d0416bcfc0d8cb2db8c565c1488771912e0158"" target=""_blank"">🔗🦄 0xa6d0...0158</a>",160673.37210073267,1456.,1.8928038914412207e-07,88.7493388601399,1482.,6.830339090569925e-08,482.02011630219795,1506.,3.633401230986215e-07,543.1253037972639,2.6361799984840597
MES-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6930de1b67285c81ac3d203654f82178e036945e"" target=""_blank"">🔗🦄 0x6930...945e</a>",160169.62321634023,1457.,1.8868695052002363e-07,103.710264569277,1455.,7.981763957669725e-08,1601.6962321634023,1325.,1.2073365539706943e-06,1544.3950883892421,7.4960665859318265
